7.070707070707071135e-03,7.163143388514437992e-01,6.937479002757960256e-01,7.511597867311605725e-01,6.086301125423276837e-01,6.391452417625176352e-01,8.556136875001728592e-01,2.548987142978916820e-01,9.913152688818051006e-01,2.548987142978916820e-01,9.913631934988528238e-01,2.548987142978916820e-01,9.913152688818051006e-01
7.575757575757575968e-03,7.073093417148855755e-01,6.845628276546376068e-01,7.362483739167080543e-01,5.973738048602348361e-01,6.288238666716396974e-01,7.596780753645209217e-01,2.548987142978916820e-01,9.913152688818051006e-01,2.548987142978916820e-01,9.913152688818051006e-01,2.551808781609792853e-01,9.912668501965404833e-01
8.080808080808080801e-03,6.976100318138894751e-01,6.778515231301713850e-01,7.289589402517449024e-01,5.891177959630833350e-01,6.173977946417306129e-01,7.577464981791233178e-01,2.551808781609792853e-01,9.912668501965404833e-01,2.548987142978916820e-01,9.913152688818051006e-01,2.551808781609792853e-01,9.912668501965404833e-01
8.585858585858585634e-03,6.892974320962116375e-01,6.707876602626703377e-01,7.196815625057255694e-01,5.793616376734611606e-01,6.059707035187043012e-01,7.589537200125520133e-01,2.551808781609792853e-01,9.912668501965404833e-01,2.551808781609792853e-01,9.912668501965404833e-01,2.551808781609792853e-01,9.912184315112757549e-01
9.090909090909090468e-03,6.740560698258376560e-01,6.517123983342838489e-01,6.868786529617616488e-01,5.696065168315516125e-01,5.956503475209440346e-01,7.542052177094487053e-01,2.551808781609792853e-01,9.912184315112757549e-01,2.551808781609792853e-01,9.912668501965404833e-01,2.551808781609792853e-01,9.912184315112757549e-01
9.595959595959595301e-03,6.681682975834083438e-01,6.485335135515224447e-01,6.829018486963849277e-01,5.587236903260075493e-01,5.820128434267373141e-01,7.513883482215218956e-01,2.551808781609792853e-01,9.912184315112757549e-01,2.551808781609792853e-01,9.912184315112757549e-01,2.551808781609792853e-01,9.911705068942280317e-01
1.010101010101010013e-02,6.598547401929518719e-01,6.432353722469199564e-01,6.769380164532146082e-01,5.493430881083594119e-01,5.716914683358595983e-01,7.517102221226424907e-01,2.551808781609792853e-01,9.911705068942280317e-01,2.551808781609792853e-01,9.912184315112757549e-01,2.551808781609792853e-01,9.911220882089631923e-01
1.060606060606060497e-02,6.518878603483247991e-01,6.372301610244306413e-01,6.706425548287802130e-01,5.399624858907110525e-01,5.613711123380991097e-01,7.525150737647809951e-01,2.551808781609792853e-01,9.911220882089631923e-01,2.551808781609792853e-01,9.911705068942280317e-01,2.551808781609792853e-01,9.910736695236985749e-01
1.111111111111111154e-02,6.449600554684072895e-01,6.340512762416696813e-01,6.766063870719505324e-01,5.302063276010886561e-01,5.517875606640654240e-01,8.508651685081356497e-01,2.551808781609792853e-01,9.910736695236985749e-01,2.551808781609792853e-01,9.911220882089631923e-01,2.551808781609792853e-01,1.881647440825449658e-01
1.161616161616161637e-02,6.366474557507292298e-01,6.266338784152261088e-01,6.679913519851958803e-01,5.208257253834405187e-01,5.414672046663049354e-01,8.752515001446068421e-01,2.551808781609792853e-01,1.881647440825449658e-01,2.551808781609792853e-01,9.910736695236985749e-01,2.551808781609792853e-01,0.000000000000000000e+00
1.212121212121212120e-02,6.279881784872217709e-01,6.206286671927372378e-01,6.590456036204401791e-01,5.121951978620276069e-01,5.315147412838494567e-01,8.636619869654198478e-01,2.551808781609792853e-01,0.000000000000000000e+00,2.551808781609792853e-01,1.881647440825449658e-01,2.551808781609792853e-01,9.282499313245178019e-02
1.262626262626262603e-02,6.210603736073044834e-01,6.153295492722261617e-01,6.464537642683083618e-01,5.020634835004316177e-01,5.215632969945109831e-01,3.750502788896054041e-01,2.551808781609792853e-01,9.282499313245178019e-02,2.551808781609792853e-01,0.000000000000000000e+00,2.551808781609792853e-01,2.498750007411023599e-01
1.313131313131313087e-02,6.117077412521380042e-01,6.079121514457821451e-01,6.394959599846097298e-01,4.930584373547572952e-01,5.123476379357820853e-01,3.854325757983414480e-01,2.551808781609792853e-01,2.498750007411023599e-01,2.551808781609792853e-01,9.282499313245178019e-02,2.551808781609792853e-01,2.499232712059019368e-01
1.363636363636363570e-02,6.037408614075107094e-01,6.015534052643507490e-01,6.315432675571188703e-01,4.836778351371089357e-01,5.027640862617483997e-01,3.901005818112752155e-01,2.551808781609792853e-01,2.499232712059019368e-01,2.551808781609792853e-01,2.498750007411023599e-01,2.551808781609792853e-01,2.499232712059019368e-01
1.414141414141414053e-02,5.964673366545424349e-01,5.951956356988274965e-01,6.206095751113065440e-01,4.746717515437222090e-01,4.935494462961367290e-01,4.298591848411611460e-01,2.551808781609792853e-01,2.499232712059019368e-01,2.551808781609792853e-01,2.499232712059019368e-01,2.551808781609792853e-01,2.500679837866573996e-01
1.464646464646464710e-02,5.878080593910349760e-01,5.877772612564753363e-01,6.133192253430803653e-01,4.652911493260738496e-01,4.843348063305250584e-01,4.362977754591533253e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.499232712059019368e-01,2.551808781609792853e-01,2.500679837866573996e-01
1.515151515151515194e-02,5.784554270358687189e-01,5.807133983889742890e-01,6.037102182157974006e-01,4.547838788925036013e-01,4.743823429480691356e-01,4.395975670583190387e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01
1.565656565656565677e-02,5.697961497723612601e-01,5.740020938645082893e-01,5.954268125103063802e-01,4.457788327468292788e-01,4.651677029824574650e-01,4.408853408116965023e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01
1.616161616161616160e-02,5.611359148360751670e-01,5.669372543810988763e-01,5.861494347642866032e-01,4.356471183852332896e-01,4.555841513084237793e-01,4.424145478058038594e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01
1.666666666666666644e-02,5.517842401536873220e-01,5.581066933347917924e-01,5.745524835559465693e-01,4.247653293274018527e-01,4.445259718938194826e-01,4.433802807687236558e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01
1.717171717171717127e-02,5.427782853443504640e-01,5.489225973295415173e-01,5.652741897066637655e-01,4.153847271097534932e-01,4.360481362519346149e-01,4.440241398305229126e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01
1.767676767676767610e-02,5.344647279538937701e-01,5.411516645441545315e-01,5.566600707231716960e-01,4.067541995883408035e-01,4.264645845779009292e-01,4.453923542442909111e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01
1.818181818181818094e-02,5.271912032009254956e-01,5.344393834037799440e-01,5.473817768738893363e-01,3.988747842108757435e-01,4.187245723528598695e-01,4.463580872072107630e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01
1.868686868686868577e-02,5.192243233562982008e-01,5.273755205362793408e-01,5.364480844280770100e-01,3.909943313856980573e-01,4.106156484193967948e-01,4.472434351395189744e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01
1.919191919191919060e-02,5.109107659658417289e-01,5.192510527919496077e-01,5.258441891570018178e-01,3.827393599362591825e-01,4.028746171012385080e-01,4.478873498310971257e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01
1.969696969696969543e-02,5.036372412128734544e-01,5.118326783495972254e-01,5.159044687517178041e-01,3.748589071110814963e-01,3.947656931677754333e-01,4.489335790841866292e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01
2.020202020202020027e-02,4.953236838224169825e-01,5.054749087840741950e-01,5.066261749024352223e-01,3.677295664298518840e-01,3.866567692343125806e-01,4.496579344361555375e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01
2.070707070707070510e-02,4.890892340341582711e-01,4.994696975615853241e-01,4.980111398156803482e-01,3.606002257486220497e-01,3.789167570092715209e-01,4.507041636892450409e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01
2.121212121212120993e-02,4.814690317353605975e-01,4.931119279960622936e-01,4.884021326883967173e-01,3.538464411393664744e-01,3.711757256911132341e-01,4.511871414302628946e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01
2.171717171717171477e-02,4.748879044012727091e-01,4.874602517325166140e-01,4.801187269829054749e-01,3.478427312263461246e-01,3.634346943729551693e-01,4.519114967822316919e-01,2.551338267709406527e-01,2.500679837866573996e-01,2.551808781609792853e-01,2.500679837866573996e-01,2.551338267709406527e-01,2.500679837866573996e-01
